date,game_no,vis,home,,temp,wind_speed,conditions,percip
5/20/2001,0,COL,MIA,370310COLFLO,85,12,sunny,null
5/20/2001,0,CIN,HOU,370310CINHOU,72,0,in dome,null
5/20/2001,0,BOS,KCA,370310BOSKCA,66,8,cloudy,drizzle
5/20/2001,0,SDN,MON,370310SDNMON,72,0,in dome,null
5/20/2001,0,LAN,NYN,370310LANNYN,62,5,cloudy,null
5/20/2001,0,CHA,OAK,370310CHAOAK,72,10,sunny,null
5/20/2001,0,SLN,PHI,370310SLNPHI,65,12,cloudy,null
5/20/2001,0,MIL,PIT,370310MILPIT,73,3,cloudy,null
5/20/2001,0,NYA,SEA,370310NYASEA,59,7,sunny,null
5/20/2001,0,DET,TBA,370310DETTBA,72,0,in dome,null
5/20/2001,0,TOR,TEX,370310TORTEX,85,18,cloudy,null
5/21/2001,0,SFN,ARI,370320SFNARI,97,4,sunny,null
5/21/2001,0,LAN,COL,370320LANCOL,54,10,sunny,null
5/21/2001,0,ATL,MIA,370320ATLFLO,83,15,sunny,null
5/21/2001,0,SDN,HOU,370320SDNHOU,84,13,cloudy,null
5/21/2001,0,NYN,MON,370320NYNMON,72,0,in dome,null
5/21/2001,0,CHA,TOR,370320CHATOR,72,0,in dome,null
5/22/2001,0,SFN,ARI,370330SFNARI,97,2,sunny,null
5/22/2001,0,CIN,CHN,370330CINCHN,57,18,sunny,null
5/22/2001,0,DET,CLE,370330DETCLE,61,5,cloudy,null
5/22/2001,0,LAN,COL,370330LANCOL,72,4,cloudy,null
5/22/2001,0,ATL,MIA,370330ATLFLO,81,13,cloudy,null
5/22/2001,0,SDN,HOU,370330SDNHOU,84,3,sunny,null
5/22/2001,0,OAK,KCA,370330OAKKCA,59,8,overcast,null
5/22/2001,0,SLN,MIL,370330SLNMIL,72,0,in dome,null
5/22/2001,0,SEA,MIN,370330SEAMIN,72,0,in dome,null
5/22/2001,0,NYN,MON,370330NYNMON,72,0,in dome,null
5/22/2001,0,TEX,TBA,370330TEXTBA,72,0,in dome,null
5/23/2001,0,SFN,ARI,370340SFNARI,72,0,in dome,null
5/23/2001,0,ANA,BAL,370340ANABAL,78,5,sunny,null
5/23/2001,0,CIN,CHN,370340CINCHN,59,5,overcast,null
5/23/2001,0,DET,CLE,370340DETCLE,59,2,cloudy,drizzle
5/23/2001,0,LAN,COL,370340LANCOL,74,7,sunny,null
5/23/2001,0,SDN,HOU,370340SDNHOU,82,7,sunny,null
5/23/2001,0,OAK,KCA,370340OAKKCA,64,12,cloudy,null
5/23/2001,0,SLN,MIL,370340SLNMIL,72,0,in dome,null
5/23/2001,0,SEA,MIN,370340SEAMIN,72,0,in dome,null
5/23/2001,0,NYN,MON,370340NYNMON,72,0,in dome,null
5/23/2001,0,BOS,NYA,370340BOSNYA,51,13,cloudy,drizzle
5/23/2001,1,PIT,PHI,370341PITPHI,64,12,cloudy,null
5/23/2001,2,PIT,PHI,370342PITPHI,64,12,cloudy,null
5/23/2001,0,TEX,TBA,370340TEXTBA,72,0,in dome,null
5/23/2001,0,CHA,TOR,370340CHATOR,72,0,in dome,null
5/24/2001,0,ANA,BAL,370350ANABAL,82,10,sunny,null
5/24/2001,0,CIN,CHN,370350CINCHN,60,15,sunny,null
5/24/2001,0,DET,CLE,370350DETCLE,59,9,cloudy,null
5/24/2001,0,SLN,MIL,370350SLNMIL,72,0,in dome,null
5/24/2001,0,BOS,NYA,370350BOSNYA,62,10,cloudy,null
5/24/2001,0,MIA,NYN,370350FLONYN,65,15,sunny,null
5/24/2001,0,PIT,PHI,370350PITPHI,75,5,cloudy,null
5/24/2001,0,ARI,SDN,370350ARISDN,71,5,cloudy,null
5/24/2001,0,COL,SFN,370350COLSFN,64,14,cloudy,null
5/24/2001,0,TEX,TBA,370350TEXTBA,72,0,in dome,null
5/24/2001,0,CHA,TOR,370350CHATOR,72,0,in dome,null
5/25/2001,0,PIT,ATL,370360PITATL,70,5,cloudy,null
5/25/2001,0,TEX,BAL,370360TEXBAL,71,10,cloudy,null
5/25/2001,0,TOR,BOS,370360TORBOS,59,12,sunny,null
5/25/2001,0,MIL,CHN,370360MILCHN,61,7,overcast,null
5/25/2001,0,SLN,CIN,370360SLNCIN,56,15,cloudy,rain
5/25/2001,0,NYA,CLE,370360NYACLE,61,18,cloudy,null
5/25/2001,0,CHA,DET,370360CHADET,50,9,cloudy,null
5/25/2001,0,SEA,KCA,370360SEAKCA,60,15,cloudy,null
5/25/2001,0,HOU,LAN,370360HOULAN,76,14,sunny,null
5/25/2001,0,OAK,MIN,370360OAKMIN,72,0,in dome,null
5/25/2001,0,MIA,NYN,370360FLONYN,54,26,cloudy,drizzle
5/25/2001,0,MON,PHI,370360MONPHI,61,13,cloudy,null
5/25/2001,0,ARI,SDN,370360ARISDN,68,5,cloudy,null
5/25/2001,0,COL,SFN,370360COLSFN,54,9,cloudy,null
5/25/2001,0,ANA,TBA,370360ANATBA,72,0,in dome,null
5/26/2001,0,PIT,ATL,370370PITATL,77,8,sunny,null
5/26/2001,0,TOR,BOS,370370TORBOS,62,15,cloudy,null
5/26/2001,0,SLN,CIN,370370SLNCIN,55,13,cloudy,rain
5/26/2001,0,NYA,CLE,370370NYACLE,59,3,overcast,null
5/26/2001,0,CHA,DET,370370CHADET,58,9,cloudy,null
5/26/2001,0,SEA,KCA,370370SEAKCA,69,5,cloudy,null
5/26/2001,0,HOU,LAN,370370HOULAN,64,8,overcast,null
5/26/2001,1,OAK,MIN,370371OAKMIN,72,0,in dome,null
5/26/2001,2,OAK,MIN,370372OAKMIN,72,0,in dome,null
5/26/2001,0,MIA,NYN,370370FLONYN,57,5,overcast,null
5/26/2001,0,ARI,SDN,370370ARISDN,66,6,cloudy,null
5/26/2001,0,COL,SFN,370370COLSFN,57,4,overcast,null
5/26/2001,0,ANA,TBA,370370ANATBA,72,0,in dome,null
5/27/2001,0,PIT,ATL,370380PITATL,80,12,sunny,null
5/27/2001,0,TEX,BAL,370380TEXBAL,74,10,cloudy,null
5/27/2001,0,TOR,BOS,370380TORBOS,62,5,overcast,null
5/27/2001,0,MIL,CHN,370380MILCHN,58,13,cloudy,null
5/27/2001,0,SLN,CIN,370380SLNCIN,58,9,cloudy,null
5/27/2001,0,NYA,CLE,370380NYACLE,60,15,cloudy,null
5/27/2001,0,CHA,DET,370380CHADET,54,13,cloudy,null
5/27/2001,0,SEA,KCA,370380SEAKCA,77,5,cloudy,null
5/27/2001,0,HOU,LAN,370380HOULAN,65,8,cloudy,null
5/27/2001,0,OAK,MIN,370380OAKMIN,72,0,in dome,null
5/27/2001,0,MIA,NYN,370380FLONYN,67,5,cloudy,null
5/27/2001,1,MON,PHI,370381MONPHI,72,3,cloudy,null
5/27/2001,2,MON,PHI,370382MONPHI,68,3,cloudy,null
5/27/2001,0,ARI,SDN,370380ARISDN,69,12,cloudy,null
5/27/2001,0,COL,SFN,370380COLSFN,57,6,overcast,null
5/27/2001,0,ANA,TBA,370380ANATBA,72,0,in dome,null
5/28/2001,0,MON,ATL,370390MONATL,78,2,overcast,null
5/28/2001,0,TEX,BAL,370390TEXBAL,77,10,cloudy,null
5/28/2001,0,NYA,BOS,370390NYABOS,65,13,cloudy,null
5/28/2001,0,TOR,CHA,370390TORCHA,65,3,overcast,null
5/28/2001,0,CHN,CIN,370390CHNCIN,64,6,sunny,null
5/28/2001,0,CLE,DET,370390CLEDET,67,13,cloudy,null
5/28/2001,0,SEA,KCA,370390SEAKCA,78,3,cloudy,null
5/28/2001,0,COL,LAN,370390COLLAN,70,6,cloudy,null
5/28/2001,0,PHI,NYN,370390PHINYN,67,6,cloudy,null
5/28/2001,0,MIA,PIT,370390FLOPIT,65,2,sunny,null
5/28/2001,0,ARI,SFN,370390ARISFN,63,15,sunny,null
5/28/2001,0,MIL,SLN,370390MILSLN,79,5,cloudy,null
5/28/2001,0,ANA,TBA,370390ANATBA,72,0,in dome,null
5/29/2001,0,MIN,ANA,370400MINANA,70,4,sunny,null
5/29/2001,0,MON,ATL,370400MONATL,77,12,cloudy,null
5/29/2001,0,TOR,CHA,370400TORCHA,60,15,sunny,null
5/29/2001,0,CHN,CIN,370400CHNCIN,74,10,sunny,null
5/29/2001,0,CLE,DET,370400CLEDET,63,8,cloudy,null
5/29/2001,0,COL,LAN,370400COLLAN,69,7,sunny,null
5/29/2001,0,PHI,NYN,370400PHINYN,65,2,cloudy,null
5/29/2001,0,TBA,OAK,370400TBAOAK,66,12,sunny,null
5/29/2001,0,MIA,PIT,370400FLOPIT,62,2,cloudy,null
5/29/2001,0,HOU,SDN,370400HOUSDN,68,5,overcast,null
5/29/2001,0,BAL,SEA,370400BALSEA,64,5,overcast,null
5/29/2001,0,ARI,SFN,370400ARISFN,65,10,sunny,null
5/29/2001,0,MIL,SLN,370400MILSLN,81,12,cloudy,null
5/29/2001,0,KCA,TEX,370400KCATEX,84,12,cloudy,null
5/30/2001,0,MIN,ANA,370410MINANA,70,3,sunny,null
5/30/2001,0,MON,ATL,370410MONATL,80,7,cloudy,null
5/30/2001,0,NYA,BOS,370410NYABOS,56,20,cloudy,null
5/30/2001,0,TOR,CHA,370410TORCHA,55,14,overcast,null
5/30/2001,0,CHN,CIN,370410CHNCIN,69,7,cloudy,null
5/30/2001,0,CLE,DET,370410CLEDET,69,9,sunny,null
5/30/2001,0,COL,LAN,370410COLLAN,65,5,sunny,null
5/30/2001,0,PHI,NYN,370410PHINYN,61,11,cloudy,null
5/30/2001,0,TBA,OAK,370410TBAOAK,82,7,sunny,null
5/30/2001,0,MIA,PIT,370410FLOPIT,62,5,sunny,null
5/30/2001,0,HOU,SDN,370410HOUSDN,70,5,sunny,null
5/30/2001,0,BAL,SEA,370410BALSEA,70,6,sunny,null
5/30/2001,0,ARI,SFN,370410ARISFN,86,14,sunny,null
5/30/2001,0,MIL,SLN,370410MILSLN,69,18,cloudy,null
5/30/2001,0,KCA,TEX,370410KCATEX,86,12,cloudy,null
5/31/2001,0,MIN,ANA,370420MINANA,68,4,sunny,null
5/31/2001,0,NYN,MIA,370420NYNFLO,84,5,cloudy,null
5/31/2001,0,PHI,MON,370420PHIMON,72,0,in dome,null
5/31/2001,0,TBA,OAK,370420TBAOAK,86,8,sunny,null
5/31/2001,0,HOU,SDN,370420HOUSDN,73,5,sunny,null
5/31/2001,0,BAL,SEA,370420BALSEA,72,6,cloudy,null
5/31/2001,0,MIL,SLN,370420MILSLN,68,22,cloudy,null
5/31/2001,0,KCA,TEX,370420KCATEX,82,10,cloudy,null
5/31/2001,0,BOS,TOR,370420BOSTOR,72,0,in dome,null
6/1/2001,0,KCA,ANA,370430KCAANA,68,3,overcast,null
6/1/2001,0,SDN,ARI,370430SDNARI,72,0,in dome,null
6/1/2001,0,DET,CHA,370430DETCHA,66,12,cloudy,null
6/1/2001,0,SFN,COL,370430SFNCOL,75,1,sunny,null
6/1/2001,0,NYN,MIA,370430NYNFLO,72,9,cloudy,null
6/1/2001,0,LAN,HOU,370430LANHOU,90,3,cloudy,null
6/1/2001,0,CHN,MIL,370430CHNMIL,72,0,in dome,null
6/1/2001,0,PHI,MON,370430PHIMON,72,0,in dome,null
6/1/2001,0,CLE,NYA,370430CLENYA,61,9,overcast,null
6/1/2001,0,BAL,OAK,370430BALOAK,61,13,cloudy,null
6/1/2001,0,ATL,PIT,370430ATLPIT,62,3,overcast,null
6/1/2001,0,TBA,SEA,370430TBASEA,58,13,cloudy,null
6/1/2001,0,CIN,SLN,370430CINSLN,77,15,sunny,null
6/1/2001,0,MIN,TEX,370430MINTEX,73,15,cloudy,null
6/1/2001,0,BOS,TOR,370430BOSTOR,72,0,in dome,null
6/2/2001,0,KCA,ANA,370440KCAANA,68,7,overcast,null
6/2/2001,0,SDN,ARI,370440SDNARI,72,0,in dome,null
6/2/2001,0,DET,CHA,370440DETCHA,55,12,overcast,null
6/2/2001,0,SFN,COL,370440SFNCOL,84,12,cloudy,null
6/2/2001,0,NYN,MIA,370440NYNFLO,84,3,overcast,null
6/2/2001,0,LAN,HOU,370440LANHOU,72,0,in dome,null
6/2/2001,0,CHN,MIL,370440CHNMIL,72,0,in dome,null
6/2/2001,0,PHI,MON,370440PHIMON,72,0,in dome,null
6/2/2001,0,CLE,NYA,370440CLENYA,68,3,cloudy,null
6/2/2001,0,BAL,OAK,370440BALOAK,63,16,cloudy,null
6/2/2001,0,TBA,SEA,370440TBASEA,72,0,in dome,null
6/2/2001,0,CIN,SLN,370440CINSLN,68,20,cloudy,null
6/2/2001,0,MIN,TEX,370440MINTEX,94,12,sunny,null
6/2/2001,0,BOS,TOR,370440BOSTOR,72,0,in dome,null
6/3/2001,0,KCA,ANA,370450KCAANA,69,3,cloudy,null
6/3/2001,0,SDN,ARI,370450SDNARI,72,0,in dome,null
6/3/2001,0,DET,CHA,370450DETCHA,52,11,cloudy,null
6/3/2001,0,SFN,COL,370450SFNCOL,64,3,cloudy,null
6/3/2001,0,NYN,MIA,370450NYNFLO,81,3,cloudy,null
6/3/2001,0,LAN,HOU,370450LANHOU,72,0,in dome,null
6/3/2001,0,CHN,MIL,370450CHNMIL,72,0,in dome,null
6/3/2001,0,PHI,MON,370450PHIMON,72,0,in dome,null
6/3/2001,0,CLE,NYA,370450CLENYA,70,10,cloudy,null
6/3/2001,0,BAL,OAK,370450BALOAK,64,10,sunny,null
6/3/2001,1,ATL,PIT,370451ATLPIT,62,8,overcast,null
6/3/2001,2,ATL,PIT,370452ATLPIT,62,12,cloudy,null
6/3/2001,0,TBA,SEA,370450TBASEA,56,6,cloudy,null
6/3/2001,0,CIN,SLN,370450CINSLN,58,8,cloudy,null
6/3/2001,0,MIN,TEX,370450MINTEX,88,22,sunny,null
6/3/2001,0,BOS,TOR,370450BOSTOR,72,0,in dome,null
6/4/2001,0,LAN,ARI,370460LANARI,94,16,sunny,null
6/4/2001,0,CLE,MIN,370460CLEMIN,72,0,in dome,null
6/4/2001,0,BOS,NYA,370460BOSNYA,73,7,sunny,null
6/4/2001,0,TEX,SEA,370460TEXSEA,59,6,overcast,null
6/4/2001,0,SDN,SFN,370460SDNSFN,61,17,sunny,null
6/4/2001,0,CIN,SLN,370460CINSLN,65,15,cloudy,null
6/5/2001,0,OAK,ANA,370470OAKANA,70,5,sunny,null
6/5/2001,0,LAN,ARI,370470LANARI,94,8,sunny,null
6/5/2001,0,DET,BOS,370470DETBOS,75,12,sunny,null
6/5/2001,0,SLN,CHN,370470SLNCHN,58,9,overcast,null
6/5/2001,0,HOU,COL,370470HOUCOL,66,8,cloudy,null
6/5/2001,0,PIT,MIA,370470PITFLO,84,12,cloudy,null
6/5/2001,0,CHA,KCA,370470CHAKCA,66,5,overcast,null
6/5/2001,0,CIN,MIL,370470CINMIL,72,0,in dome,null
6/5/2001,0,CLE,MIN,370470CLEMIN,72,0,in dome,null
6/5/2001,0,ATL,MON,370470ATLMON,72,0,in dome,null
6/5/2001,0,BAL,NYA,370470BALNYA,76,6,sunny,null
6/5/2001,0,NYN,PHI,370470NYNPHI,79,13,cloudy,null
6/5/2001,0,TEX,SEA,370470TEXSEA,60,7,overcast,null
6/5/2001,0,SDN,SFN,370470SDNSFN,68,17,sunny,null
6/5/2001,0,TBA,TOR,370470TBATOR,72,0,in dome,null
6/6/2001,0,OAK,ANA,370480OAKANA,71,6,sunny,null
6/6/2001,0,LAN,ARI,370480LANARI,72,0,in dome,null
6/6/2001,0,DET,BOS,370480DETBOS,76,14,sunny,null
6/6/2001,0,SLN,CHN,370480SLNCHN,62,8,overcast,null
6/6/2001,0,HOU,COL,370480HOUCOL,76,12,sunny,null
6/6/2001,0,PIT,MIA,370480PITFLO,86,12,sunny,null
6/6/2001,0,CHA,KCA,370480CHAKCA,83,12,cloudy,null
6/6/2001,0,CIN,MIL,370480CINMIL,72,0,in dome,null
6/6/2001,0,CLE,MIN,370480CLEMIN,72,0,in dome,null
6/6/2001,0,ATL,MON,370480ATLMON,72,0,in dome,null
6/6/2001,0,BAL,NYA,370480BALNYA,74,3,sunny,null
6/6/2001,0,NYN,PHI,370480NYNPHI,75,3,cloudy,null
6/6/2001,0,TEX,SEA,370480TEXSEA,65,5,sunny,null
6/6/2001,0,SDN,SFN,370480SDNSFN,70,23,sunny,null
6/6/2001,0,TBA,TOR,370480TBATOR,70,10,sunny,null
6/7/2001,0,OAK,ANA,370490OAKANA,68,3,sunny,null
6/7/2001,0,LAN,ARI,370490LANARI,72,0,in dome,null
6/7/2001,0,DET,BOS,370490DETBOS,72,12,cloudy,null
6/7/2001,0,SLN,CHN,370490SLNCHN,61,7,overcast,null
6/7/2001,0,HOU,COL,370490HOUCOL,69,6,cloudy,null
6/7/2001,0,PIT,MIA,370490PITFLO,90,10,cloudy,null
6/7/2001,0,CHA,KCA,370490CHAKCA,75,7,cloudy,null
6/7/2001,0,CLE,MIN,370490CLEMIN,72,0,in dome,null
6/7/2001,0,ATL,MON,370490ATLMON,72,0,in dome,null
6/7/2001,0,BAL,NYA,370490BALNYA,78,3,sunny,null
6/7/2001,0,NYN,PHI,370490NYNPHI,77,4,sunny,null
6/7/2001,0,SDN,SFN,370490SDNSFN,67,7,sunny,null
6/7/2001,0,TBA,TOR,370490TBATOR,68,6,cloudy,null
6/8/2001,0,MON,BAL,370500MONBAL,85,6,sunny,null
6/8/2001,0,PHI,BOS,370500PHIBOS,77,10,sunny,null
6/8/2001,0,CHN,CHA,370500CHNCHA,68,8,sunny,null
6/8/2001,0,CIN,CLE,370500CINCLE,65,6,sunny,null
6/8/2001,0,SLN,COL,370500SLNCOL,85,2,sunny,null
6/8/2001,0,MIL,DET,370500MILDET,70,7,cloudy,null
6/8/2001,0,ARI,KCA,370500ARIKCA,78,8,cloudy,null
6/8/2001,0,ANA,LAN,370500ANALAN,67,8,sunny,null
6/8/2001,0,PIT,MIN,370500PITMIN,72,0,in dome,null
6/8/2001,0,ATL,NYA,370500ATLNYA,78,10,sunny,null
6/8/2001,0,SFN,OAK,370500SFNOAK,62,17,sunny,null
6/8/2001,0,SDN,SEA,370500SDNSEA,73,6,sunny,null
6/8/2001,0,NYN,TBA,370500NYNTBA,72,0,in dome,null
6/8/2001,0,HOU,TEX,370500HOUTEX,82,12,cloudy,null
6/8/2001,0,MIA,TOR,370500FLOTOR,73,16,sunny,null
6/9/2001,0,MON,BAL,370510MONBAL,85,5,sunny,null
6/9/2001,0,PHI,BOS,370510PHIBOS,80,10,sunny,null
6/9/2001,0,CHN,CHA,370510CHNCHA,74,9,sunny,null
6/9/2001,0,CIN,CLE,370510CINCLE,72,2,cloudy,null
6/9/2001,0,SLN,COL,370510SLNCOL,80,10,sunny,null
6/9/2001,0,MIL,DET,370510MILDET,80,10,cloudy,null
6/9/2001,0,ARI,KCA,370510ARIKCA,80,6,sunny,null
6/9/2001,0,ANA,LAN,370510ANALAN,78,6,sunny,null
6/9/2001,0,PIT,MIN,370510PITMIN,72,0,in dome,null
6/9/2001,0,ATL,NYA,370510ATLNYA,77,8,sunny,null
6/9/2001,0,SFN,OAK,370510SFNOAK,64,15,sunny,null
6/9/2001,0,SDN,SEA,370510SDNSEA,60,10,overcast,null
6/9/2001,0,NYN,TBA,370510NYNTBA,72,0,in dome,null
6/9/2001,0,HOU,TEX,370510HOUTEX,87,9,sunny,null
6/9/2001,0,MIA,TOR,370510FLOTOR,74,4,cloudy,null
6/10/2001,0,MON,BAL,370520MONBAL,88,5,cloudy,null
6/10/2001,0,PHI,BOS,370520PHIBOS,84,14,sunny,null
6/10/2001,0,CHN,CHA,370520CHNCHA,78,15,cloudy,null
6/10/2001,0,CIN,CLE,370520CINCLE,71,12,sunny,null
6/10/2001,0,SLN,COL,370520SLNCOL,84,8,cloudy,null
6/10/2001,0,MIL,DET,370520MILDET,78,5,cloudy,null
6/10/2001,0,ARI,KCA,370520ARIKCA,84,1,sunny,null
6/10/2001,0,ANA,LAN,370520ANALAN,75,11,sunny,null
6/10/2001,0,PIT,MIN,370520PITMIN,72,0,in dome,null
6/10/2001,0,ATL,NYA,370520ATLNYA,77,5,sunny,null
6/10/2001,0,SFN,OAK,370520SFNOAK,64,15,sunny,null
6/10/2001,0,SDN,SEA,370520SDNSEA,60,12,overcast,null
6/10/2001,0,NYN,TBA,370520NYNTBA,72,0,in dome,null
6/10/2001,0,HOU,TEX,370520HOUTEX,90,6,cloudy,null
6/10/2001,0,MIA,TOR,370520FLOTOR,68,7,sunny,null
6/11/2001,0,TEX,LAN,370530TEXLAN,70,8,sunny,null
6/11/2001,0,ATL,TOR,370530ATLTOR,73,7,cloudy,null
6/12/2001,0,CHN,ARI,370540CHNARI,99,22,sunny,null
6/12/2001,0,NYN,BAL,370540NYNBAL,94,5,sunny,null
6/12/2001,0,MIA,BOS,370540FLOBOS,68,10,cloudy,null
6/12/2001,0,CIN,CHA,370540CINCHA,86,10,sunny,null
6/12/2001,0,MIL,CLE,370540MILCLE,81,14,cloudy,null
6/12/2001,0,SEA,COL,370540SEACOL,80,9,cloudy,null
6/12/2001,0,PIT,DET,370540PITDET,85,9,cloudy,null
6/12/2001,0,SLN,KCA,370540SLNKCA,88,19,sunny,null
6/12/2001,0,TEX,LAN,370540TEXLAN,69,9,sunny,null
6/12/2001,0,HOU,MIN,370540HOUMIN,72,0,in dome,null
6/12/2001,0,MON,NYA,370540MONNYA,79,6,sunny,null
6/12/2001,0,OAK,SDN,370540OAKSDN,68,5,cloudy,null
6/12/2001,0,ANA,SFN,370540ANASFN,66,13,sunny,null
6/12/2001,0,PHI,TBA,370540PHITBA,72,0,in dome,null
6/12/2001,0,ATL,TOR,370540ATLTOR,74,4,overcast,null
6/13/2001,0,CHN,ARI,370550CHNARI,90,26,sunny,null
6/13/2001,0,NYN,BAL,370550NYNBAL,95,8,cloudy,null
6/13/2001,0,MIA,BOS,370550FLOBOS,82,10,cloudy,null
6/13/2001,0,CIN,CHA,370550CINCHA,89,9,sunny,null
6/13/2001,0,MIL,CLE,370550MILCLE,80,10,sunny,null
6/13/2001,0,PIT,DET,370550PITDET,85,6,sunny,null
6/13/2001,0,SLN,KCA,370550SLNKCA,86,15,sunny,null
6/13/2001,0,TEX,LAN,370550TEXLAN,70,6,sunny,null
6/13/2001,0,HOU,MIN,370550HOUMIN,72,0,in dome,null
6/13/2001,0,MON,NYA,370550MONNYA,79,7,sunny,null
6/13/2001,0,OAK,SDN,370550OAKSDN,72,5,cloudy,null
6/13/2001,0,ANA,SFN,370550ANASFN,74,10,sunny,null
6/13/2001,0,PHI,TBA,370550PHITBA,72,0,in dome,null
6/13/2001,0,ATL,TOR,370550ATLTOR,77,7,sunny,null
6/14/2001,0,CHN,ARI,370560CHNARI,72,0,in dome,null
6/14/2001,0,NYN,BAL,370560NYNBAL,91,5,cloudy,null
6/14/2001,0,MIA,BOS,370560FLOBOS,87,9,cloudy,null
6/14/2001,0,CIN,CHA,370560CINCHA,89,14,sunny,null
6/14/2001,0,MIL,CLE,370560MILCLE,86,12,cloudy,null
6/14/2001,1,SEA,COL,370561SEACOL,58,16,cloudy,null
6/14/2001,2,SEA,COL,370562SEACOL,56,16,cloudy,null
6/14/2001,0,PIT,DET,370560PITDET,85,10,sunny,null
6/14/2001,0,SLN,KCA,370560SLNKCA,66,3,cloudy,null
6/14/2001,0,HOU,MIN,370560HOUMIN,72,0,in dome,null
6/14/2001,0,MON,NYA,370560MONNYA,81,5,cloudy,null
6/14/2001,0,OAK,SDN,370560OAKSDN,74,5,sunny,null
6/14/2001,0,ANA,SFN,370560ANASFN,85,3,sunny,null
6/14/2001,0,PHI,TBA,370560PHITBA,72,0,in dome,null
6/15/2001,0,LAN,ANA,370570LANANA,71,5,sunny,null
6/15/2001,0,DET,ARI,370570DETARI,97,8,sunny,null
6/15/2001,0,BOS,ATL,370570BOSATL,85,9,cloudy,null
6/15/2001,0,MIN,CHN,370570MINCHN,75,4,overcast,null
6/15/2001,0,COL,CIN,370570COLCIN,70,10,overcast,null
6/15/2001,0,TBA,MIA,370570TBAFLO,86,5,cloudy,null
6/15/2001,0,TEX,HOU,370570TEXHOU,84,10,cloudy,null
6/15/2001,0,KCA,MIL,370570KCAMIL,75,18,sunny,null
6/15/2001,0,TOR,MON,370570TORMON,72,0,in dome,null
6/15/2001,0,NYA,NYN,370570NYANYN,78,10,sunny,null
6/15/2001,0,BAL,PHI,370570BALPHI,81,9,cloudy,null
6/15/2001,0,CLE,PIT,370570CLEPIT,93,3,sunny,null
6/15/2001,0,SEA,SDN,370570SEASDN,73,5,sunny,null
6/15/2001,0,OAK,SFN,370570OAKSFN,59,22,sunny,null
6/15/2001,0,CHA,SLN,370570CHASLN,81,12,sunny,null
6/16/2001,0,LAN,ANA,370580LANANA,75,7,sunny,null
6/16/2001,0,DET,ARI,370580DETARI,102,8,sunny,null
6/16/2001,0,BOS,ATL,370580BOSATL,83,15,sunny,null
6/16/2001,0,MIN,CHN,370580MINCHN,80,14,sunny,null
6/16/2001,0,COL,CIN,370580COLCIN,81,3,sunny,null
6/16/2001,0,TBA,MIA,370580TBAFLO,86,5,cloudy,null
6/16/2001,0,TEX,HOU,370580TEXHOU,72,0,in dome,null
6/16/2001,0,KCA,MIL,370580KCAMIL,77,8,sunny,null
6/16/2001,0,TOR,MON,370580TORMON,72,0,in dome,null
6/16/2001,0,NYA,NYN,370580NYANYN,74,5,overcast,null
6/16/2001,0,BAL,PHI,370580BALPHI,75,8,cloudy,null
6/16/2001,0,CLE,PIT,370580CLEPIT,73,2,cloudy,null
6/16/2001,0,SEA,SDN,370580SEASDN,73,10,sunny,null
6/16/2001,0,OAK,SFN,370580OAKSFN,69,10,sunny,null
6/16/2001,0,CHA,SLN,370580CHASLN,88,10,sunny,null
6/17/2001,0,LAN,ANA,370590LANANA,81,4,sunny,null
6/17/2001,0,DET,ARI,370590DETARI,72,0,in dome,null
6/17/2001,0,BOS,ATL,370590BOSATL,84,10,sunny,null
6/17/2001,0,MIN,CHN,370590MINCHN,80,10,sunny,null
6/17/2001,0,COL,CIN,370590COLCIN,78,15,sunny,null
6/17/2001,0,TBA,MIA,370590TBAFLO,79,6,cloudy,null
6/17/2001,0,TEX,HOU,370590TEXHOU,72,0,in dome,null
6/17/2001,0,KCA,MIL,370590KCAMIL,75,12,sunny,null
6/17/2001,0,TOR,MON,370590TORMON,72,0,in dome,null
6/17/2001,0,NYA,NYN,370590NYANYN,77,7,sunny,null
6/17/2001,0,BAL,PHI,370590BALPHI,79,21,cloudy,null
6/17/2001,0,CLE,PIT,370590CLEPIT,81,5,sunny,null
6/17/2001,0,SEA,SDN,370590SEASDN,79,5,sunny,null
6/17/2001,0,OAK,SFN,370590OAKSFN,70,15,sunny,null
6/17/2001,0,CHA,SLN,370590CHASLN,88,6,sunny,null
6/18/2001,0,MIA,ATL,370600FLOATL,82,10,sunny,null
6/18/2001,0,TOR,BAL,370600TORBAL,87,8,sunny,null
6/18/2001,0,KCA,CHA,370600KCACHA,80,18,sunny,null
6/18/2001,0,MIL,CIN,370600MILCIN,85,9,sunny,null
6/18/2001,0,NYA,DET,370600NYADET,81,13,cloudy,null
6/18/2001,0,COL,HOU,370600COLHOU,72,0,in dome,null
6/18/2001,0,MON,NYN,370600MONNYN,81,10,sunny,null
6/18/2001,0,SEA,OAK,370600SEAOAK,76,10,sunny,null
6/18/2001,0,CHN,SLN,370600CHNSLN,92,16,sunny,null
6/19/2001,0,MIA,ATL,370610FLOATL,82,7,cloudy,null
6/19/2001,0,TOR,BAL,370610TORBAL,91,8,sunny,null
6/19/2001,0,KCA,CHA,370610KCACHA,70,6,cloudy,null
6/19/2001,0,MIL,CIN,370610MILCIN,89,9,sunny,null
6/19/2001,0,MIN,CLE,370610MINCLE,85,3,cloudy,null
6/19/2001,0,NYA,DET,370610NYADET,89,13,cloudy,null
